id,name,created_at,advertisers_entities.id,entities.short_name,entities.is_active,entities.is_political,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
3b7a321f-f00c-43a7-8b43-58bdf2894d8a,Jakov Milatović,2023-01-30T16:27:25.761Z,925e6e21-bc82-4787-9db0-5c95142f211b,ES!,true,true,Montenegro,me,100672909484442,Jakov Milatović,Facebook
6418c101-12d7-4933-a0a2-bb6bb9bc08e8,Pokret Evropa sad - Pljevlja,2023-02-21T12:19:42.117Z,13256823-017c-44a9-9365-31dab3c67512,ES!,true,true,Montenegro,me,102113279114975,Pokret Evropa sad - Pljevlja,Facebook
7cd3b5a3-115a-427d-8fd1-c1832e57ec87,Pokret Evropa sad,2023-01-30T16:27:25.599Z,43df5399-5566-486d-92ce-3e188beccdab,ES!,true,true,Montenegro,me,102730115711909,Pokret Evropa sad,Facebook
7ce4377b-36b2-46f2-ad78-d58394ed345c,Pokret Evropa sad - Bar,2023-02-11T10:54:02.591Z,c5ce86d5-7d2f-444f-b475-2f302eec7228,ES!,true,true,Montenegro,me,101379159189387,Pokret Evropa sad - Bar,Facebook
ec9b6798-fc13-4dae-9bab-6856f0d993cd,Milojko Spajić,2023-01-30T16:27:25.543Z,352e5ed3-d230-4259-bd88-275a186386ea,ES!,true,true,Montenegro,me,108894298039380,Milojko Spajić,Facebook
faf64472-cc2b-4086-aca2-278c0e620db4,Демохришћански покрет / Demohrišćanski pokret,2023-02-11T10:54:02.584Z,e4b2f467-d0b0-4501-93b2-7cb0780107de,ES!,true,true,Montenegro,me,107337555466521,Демохришћански покрет / Demohrišćanski pokret,Facebook
1a86e7df-3fa5-4902-85fa-d7426452d8d5,Vladislav Dajković,2023-02-21T11:57:59.328Z,9d423170-60be-42ef-852f-80ebeef37116,DF,true,true,Montenegro,me,116109739824845,Vladislav Dajković,Facebook
1afebe15-bed9-4f77-8827-33045078902c,Demokratski front,2023-01-30T16:27:25.542Z,7fa7001f-7dfd-426f-97e0-993783c14001,DF,true,true,Montenegro,me,946505742089103,Demokratski front,Facebook
2bfd7f05-07f1-4eb6-b318-ba59d3582e21,Pokret za Promjene,2023-01-30T16:27:25.669Z,608aadbf-c00d-42fb-b4f2-e4333ba0fcb4,DF,true,true,Montenegro,me,75782787032,Pokret za Promjene,Facebook
76a59799-237b-4719-aa90-cebc26cd54bc,Нова српска демократија,2023-01-30T16:27:25.691Z,95cf0e7b-f52b-4326-b21e-3d133b62e91c,DF,true,true,Montenegro,me,970400053026143,Нова српска демократија,Facebook
85915afa-1df7-44a1-ab44-e0fcfce5d7da,Milo Božović,2023-02-21T12:16:31.449Z,f7bb6fad-a855-40d6-afa0-3e218330cd79,DF,true,true,Montenegro,me,115288344477654,Milo Božović,Facebook
87f61ed6-9ded-4adc-9443-3b73fa794fb5,Jelena Borovinić Bojović - zvanična stranica,2023-02-21T12:19:08.757Z,60aca009-3b71-4f74-8b55-a13572b9f0f5,DF,true,true,Montenegro,me,100811162813844,Jelena Borovinić Bojović - zvanična stranica,Facebook
9a34fdf6-e799-4958-8bb8-61058a2c0e26,Jelena Borovinić Bojović,2023-02-21T12:19:10.691Z,9c6bfba3-5642-4a67-bd49-dad1ba781d93,DF,true,true,Montenegro,me,102997482599648,Jelena Borovinić Bojović,Facebook
c8d2ef23-6fa9-447a-b71c-16a4810be138,Ne damo Nikšić - Не дамо Никшић,2023-02-21T12:21:07.304Z,4944f8b2-9ee8-40cd-a371-c64e766aff11,DF,true,true,Montenegro,me,102411038449563,Ne damo Nikšić - Не дамо Никшић,Facebook
f0968926-3bfb-42f0-9900-26f96eb44fad,Андрија Мандић - Andrija Mandić,2023-02-21T10:54:21.700Z,a089a70f-1406-4741-8c43-38dc3d40a118,DF,true,true,Montenegro,me,100919256271184,Андрија Мандић - Andrija Mandić,Facebook
715ca5d2-7dc9-47a3-93e0-e01849311bc4,Ujedinjena Crna Gora - Zvanična stranica,2023-02-14T10:54:20.776Z,3d1edf15-bf8e-4017-934e-0cddba74c1b3,UCG,true,true,Montenegro,me,1437529949875716,Ujedinjena Crna Gora - Zvanična stranica,Facebook
af307f9a-41dc-466c-8761-fec852d5e616,Горан Даниловић,2023-02-21T12:37:06.142Z,f6d739bc-cef5-4df8-8543-d205465acb81,UCG,true,true,Montenegro,me,108390418798700,Горан Даниловић,Facebook
0b05f294-9271-47ca-afc6-5662e68443a0,Opštinski Odbor DPS Bijelo Polje,2023-02-21T12:19:41.094Z,8097ba5e-f741-4d47-96e3-115b1c710e55,DPS,true,true,Montenegro,me,1678259052492373,Opštinski Odbor DPS Bijelo Polje,Facebook
19b0a633-433f-4153-9a3e-f79b7cb67d5c,Opštinski odbor DPS Pljevlja,2023-02-21T12:19:50.642Z,c7486f42-797d-473e-a6d6-8c090673eafe,DPS,true,true,Montenegro,me,1227058933972426,Opštinski odbor DPS Pljevlja,Facebook
1aade676-ae48-4c27-b673-11a1ddc2354a,Predsjednik Opštine Šavnik Jugoslav Jakić,2023-01-30T16:27:25.965Z,f41d6d79-a40b-4f24-b3f4-0a8c92e1dd0b,DPS,true,true,Montenegro,me,106960981722767,Predsjednik Opštine Šavnik Jugoslav Jakić,Facebook
1cf2dbac-30c7-434c-a70e-d2db3d91ba90,Svi za naš grad,2023-02-21T12:16:02.476Z,cb5b8911-9b7e-41eb-aac4-4f6dd3586380,DPS,true,true,Montenegro,me,109593065224518,Svi za naš grad,Facebook
